left_brow_eye_dist_mean,left_brow_eye_dist_std,right_brow_eye_dist_mean,right_brow_eye_dist_std,brow_eye_avg_mean,brow_eye_avg_std,brow_furrow_mean,brow_furrow_std,left_eye_openness_mean,left_eye_openness_std,right_eye_openness_mean,right_eye_openness_std,avg_eye_openness_mean,avg_eye_openness_std,mouth_width_mean,mouth_width_std,mouth_height_mean,mouth_height_std,mouth_aspect_ratio_mean,mouth_aspect_ratio_std,nose_width_mean,nose_width_std
-0.004493811721860193,0.01653507816722948,-0.0027236421038557604,0.009422898177226822,-0.004303208292019459,0.010868843431358048,-6.74677179755759e-05,0.007075108904740862,-6.528444024556839e-05,0.0011464557437230103,0.0033542809207734122,0.0030933787710402468,0.004091087029445716,0.0009723129361855938,-0.005173873366487942,0.018639008273127318,-0.0010140781783078952,0.02701422901449849,-0.0008680868329862542,0.012104380683128723,-0.0006057120499142315,0.021570731695654436
-0.00359975281682982,0.0047313032901975536,-0.007684871837261521,0.012099318455493594,-0.005715184662751393,0.0069064689874200206,0.00014368117410141056,0.005971236076638656,1.1831526063202012e-05,-0.0007134633014775494,0.0016718789456574034,0.002296797785056712,0.005164885154885419,-0.001009269632864548,0.002430415842416895,0.006890920177638069,-0.0009234096894804004,0.0012313377578574763,-3.84577673250701e-05,-0.007360511364666474,0.00024374042407474477,0.016587197744982775
-0.0003926395494026302,0.017871126159887663,-0.0014068498401238858,0.013032614178394018,0.0028609744887884434,0.01786308545562073,0.0013682827084604025,0.0057608831752495055,0.0015680038007774488,-0.002612056352831591,0.004020360387535026,0.003204289430135565,0.006463082082517943,-0.0005251580392393958,0.0002831727027678645,0.005438632398910867,-0.0011624085563870712,0.0068148680378146125,0.0005467181952548939,0.006979666134960473,0.000770623887471808,0.018542443365499317
0.008402701411785654,0.015736266384690514,0.0007615970947572555,0.001850528827583846,0.004236392156005295,0.007853761515724316,0.0012488884542258627,0.007495323827481577,-0.0009108120204320225,-0.0003088456382630937,-0.003984897786019562,-0.001011803826288456,-0.004856180100481416,-0.000729127278332678,-0.004492845052532243,0.010934880166622377,-0.000758431615679787,0.005980553929147169,-0.0009015173367326702,0.0037344333248974957,-0.0011592400160496561,-0.02900019449164856
-0.012622361268956881,0.0034386907088729156,-0.018506054134434718,0.012861338656000684,-0.015895437658550768,0.01628201261558441,-0.002653035165737116,0.009614486821463455,0.013493401949930138,-0.0023654559131241716,0.012100220336634113,0.0009823907618061365,0.012987021953793297,-0.00041799410206527126,-0.0003021165038211747,0.018445912576426974,-0.00037996322589724094,-0.001130738943444145,0.0011031148825418082,0.003495511359282398,1.4447357758564605e-05,0.021388305229833125
0.0043130058716246,0.0007405428030052897,-0.0010000729541589843,-0.000679161233300237,0.0030894907570515147,-0.0005088110737884841,0.0003701340471080873,0.0019299533809643385,-4.1561317013926304e-05,-0.0003267511143955984,-0.0010972299399546206,0.0019201599302956403,0.0005083951491920649,-0.0010299193010014174,0.0007508829991207963,0.0033350861015416775,-0.000440939963277396,0.010089739583837215,-0.0009508177423944084,0.006461932075091429,-0.0014805567659958642,0.00481684221247898
-0.0012275036320005086,0.0008428989976806294,0.002037996727606472,-0.008332065319666725,0.000944254621612361,-0.0005116323191493929,-5.7424754867707646e-05,-0.01201593806552198,-0.009477299563643151,0.00028092247441639155,-0.013843612628148858,0.0036254049991684637,-0.013590949154895867,0.0011629035033683588,-0.001190301031879495,-0.046249511271355646,-0.002747768711628952,-0.03817914679033498,-0.00016723449271813684,-0.026252284945280004,1.576305682878272e-05,-0.025610938559610212
-0.0006722758474322271,-0.023132278405863037,0.0008113088312165393,-0.014819326545449112,0.000934804688464975,-0.024106363992759648,-0.0009236385583454765,-0.01326127013287073,-0.011219637836925263,0.00010824640205735028,-0.01201597752440139,0.0017026388370313518,-0.012746221761642081,0.0013379847106997152,-0.005190245301721608,-0.048332294653067785,0.013414420651774622,-0.03698916280525688,0.0014133834219712258,-0.026935179200018106,-0.001217670779835529,-0.026104601270294483
-0.00148884363711509,0.019410816978099613,-0.000950619805112844,0.01249006750873031,-0.0013005544631503993,0.01725230700499166,0.0018421498019036548,0.009263744806965334,0.008309959193208214,0.0010033398273974871,-0.0007664456338314487,-0.0005650244951960246,0.007197579430517512,-0.0024675058881672178,0.001292086772326927,0.026019068586340906,-0.0008385426291715231,-0.014467735667362624,5.504244692480509e-05,0.016390599971472773,-0.00012593478445097338,0.046647965284160375
-0.0018171844001980907,0.006383939719066951,2.254312769479298e-05,0.011980400340635279,0.0010155078459167448,0.0039963560477233925,0.0015460987065818162,0.00584407985355985,-0.00014800748130043329,-0.00019314835732732905,-0.00045329657280531425,0.003211121781198284,0.0015405599398402247,0.001396441264871509,0.001641509118903912,0.02647382830058418,0.005118476912531452,0.023896031914910545,0.0014474926930681108,0.024010740240598086,0.001312674937288361,0.04178227021092041
0.00842628090135267,-0.01758692831923757,0.006467701024512164,-0.009338655315329816,0.007737897742350897,-0.01491551451007627,0.000978963540032139,-0.007538963094824927,-0.01728273416706411,-0.0018289693691314322,-0.01322851480852403,-0.0017495726898433144,-0.02364540709461499,-0.001179994152178653,-0.0001222133572046145,0.011978832931039098,0.0073844750853582575,0.04086479654303664,0.001516200115607547,0.03697996892057256,0.0008531761962876768,0.0455446409241555
-0.009201613543837426,-0.025595809090291306,-0.010051972483074677,-0.012295559249096208,-0.010128805778700945,-0.02259198425931329,0.0028730448596517026,0.02626496273632461,0.012906022424889954,0.0011796285511950866,0.018673937237042214,-0.002307016996725943,0.01944204519520263,-0.0003288655348015057,-0.0016546430382658732,-0.03389528570179207,-0.0011955484851305489,-0.037154133187396084,-0.000930281219816781,-0.02720952489649192,-0.0009358551774781264,-0.024473820712521424
