gsr_mean,gsr_std,gsr_slope,ecg_mean,ecg_std,ecg_max,emg_trap_mean,emg_trap_std,emg_corr_mean,emg_corr_std,emg_corr_max,emg_zyg_mean,emg_zyg_std,gsr_shannon,ecg_shannon,emg_corr_shannon,emg_zyg_shannon,gsr_sim_corr,gsr_sim_mi,ecg_sim_corr,ecg_sim_mi,emg_trap_sim_corr,emg_trap_sim_mi,emg_corr_sim_corr,emg_corr_sim_mi,emg_zyg_sim_corr,emg_zyg_sim_mi,gsr_x_ecg,emg_asymmetry,hrv_pnn50,hrv_rmssd,hrv_sdnn,hrv_meannn,hrv_lf_hf_ratio,parasympathetic_tone
-0.00831311522028619,0.03205959367517211,0.0542648760800026,-0.002574867296407878,-0.016562093150549562,0.013509939049565321,-0.005827432054746447,-0.011108097652767693,0.0,0.0,0.0,0.0,0.0,0.006864189650706373,0.005849986009401523,0.0,0.0,0.02747685139092176,0.0007771748497639958,0.004828221464491325,0.0029644286475080236,0.00015688148662242572,-0.000706883256388783,0.0,0.0,0.0,0.0,-0.0019755779118098716,-0.002653286353487249,-0.00043627277728632723,0.00119135905958668,-0.0020001486098858955,-0.0009648687809639118,0.0,0.00012824335621638712
-0.00614030649927714,0.030628871819880037,0.055374856525372884,0.0007920987436897181,-0.00855896347188381,-0.026003285174257793,-0.007858319652681058,-0.01067228902027798,0.0,0.0,0.0,0.0,0.0,0.014084898784043553,0.013708510146168933,0.0,0.0,0.021767957177335293,0.0020129590753134286,0.00021299591118899682,-0.004612114905538347,0.00011730380882931045,0.0023706194322451898,0.0,0.0,0.0,0.0,-0.001096923372287741,-0.004779050281453073,-0.0011795221810396142,0.0003694478537929001,0.001990832631971782,0.003600631701984498,0.0,-1.8195613425297785e-05
0.0006251139732823685,0.03419726125297583,0.05853175670864734,-0.0014155373779018827,-0.009461357701261486,0.03229005840933856,-0.007038324890874413,0.004670407361847411,0.0,0.0,0.0,0.0,0.0,0.0059221959962983284,0.011574547126967993,0.0,0.0,0.02355440868255123,-2.361657822762474e-05,-0.0006858507861159916,-0.0032367170427532086,-0.002648475593049395,-0.0012340899273794047,0.0,0.0,0.0,0.0,-0.0019434483356042698,0.002830693691363851,-0.0009278026031351408,0.000625498817307879,0.0032923977182727966,0.002030517020782515,0.0,0.0007296933416587197
-0.009387213004698578,0.023461332722019772,0.03922839593135335,0.0023852353782092025,0.0030752373811502288,0.0065776864049671615,-0.006215729854508508,-0.010977734255199599,0.0,0.0,0.0,0.0,0.0,0.022177098688595916,0.014201322038408777,0.0,0.0,0.0209450290215483,0.006018903695418917,0.0006934836001681751,-0.0024840408134785916,0.0005674995319448133,-0.0004865739002164123,0.0,0.0,0.0,0.0,0.0024365785959369313,-0.003005488186061633,0.005492024975221477,0.004660353332983793,0.004854068355230855,0.00542177780219294,0.0,0.0012596588519290146
0.009157375568154914,0.03632295352857292,0.04963069489787361,-0.0014159505384291572,0.007250787369276004,0.017045168900555678,0.011808073538076004,0.010790586611424825,0.0,0.0,0.0,0.0,0.0,0.015382730057977453,0.013343643774660912,0.0,0.0,0.014443966434734423,0.000945775110328507,0.005072777717351246,-0.01015407529684697,0.0002732565335369534,-0.0003082937897528609,0.0,0.0,0.0,0.0,-0.0019516682797150319,0.005975324440415062,-0.0007870006891766053,0.0013416958758622887,0.0036558464810194035,0.0016529395924390088,0.0,0.0006320199510099652
0.011738945184047472,0.020803758715197677,-0.04367212901584995,0.002764825245877535,-0.0067135978780566,-0.025417638155981637,0.01096209938905631,0.012269518457405117,0.0,0.0,0.0,0.0,0.0,-0.026361355812373127,-0.024343607323957295,0.0,0.0,-0.025180585453358186,-0.015661997350307925,-0.0002534687930087044,-0.002262264638033408,0.0002820233581222418,-0.0010282299181148492,0.0,0.0,0.0,0.0,0.00229640364886819,0.0037575048337631636,-0.0021648256563230237,-0.00036267143700569786,-0.004981238291927992,-0.009422906132113523,0.0,-0.0008474801375474016
0.0012410754412182728,0.027259094799792657,0.026424473451482727,0.005080971655302978,0.011410695534179107,0.029980321430292473,0.01024587917615242,0.012104027257708412,0.0,0.0,0.0,0.0,0.0,0.022635565137633457,0.008101395271347863,0.0,0.0,0.009328989374195726,0.012915549485351924,-0.0004564276639601776,0.0020113438846715475,-0.004645534564698795,-0.0013899839459506032,0.0,0.0,0.0,0.0,0.004942929206373701,0.008263022414158137,-0.00061580409771326,0.002541001164192375,0.00645845450638745,0.005624119491570924,0.0,-0.0008316641151751426
-0.005619296132116157,0.03447893022405418,0.05232423797325439,0.0006709919658255344,0.008268369033185492,0.013069640547659696,-0.0075616655265776656,-0.012107185377196813,0.0,0.0,0.0,0.0,0.0,0.01607722042602874,0.011395159235513517,0.0,0.0,0.025103412514268866,0.0011092993351853745,0.00011793395987476764,0.0020656081862799056,0.0003194575595030958,0.003452908112829986,0.0,0.0,0.0,0.0,-0.00040860835604317663,-0.004683559494139656,-0.0013688652256917328,-0.00021814465538103214,-0.00628412585707713,0.0032020814418831692,0.0,1.0035250100160469e-05
-0.007489034102488957,0.03637488003562463,0.058213720955300065,0.001618995745056953,0.00874314239042249,0.0219543248847584,-0.007272127844648239,-0.011646336204026608,0.0,0.0,0.0,0.0,0.0,0.018587942913473928,0.01142905333690731,0.0,0.0,0.02316490103353149,0.001618787553268848,-0.0007768306916206973,0.00457203646842971,0.0004003308608599752,-0.0005840186520607683,0.0,0.0,0.0,0.0,0.001224785187765234,-0.0015385170128191215,-0.00131024741941364,0.001066458760063946,-0.004276087070792594,-0.0034583412497522924,0.0,-0.0014393899469384531
-0.012514403963678415,-0.019570696702928134,-0.032491761115924625,0.006139047598375091,0.00478023711117539,-0.015418144337870223,-0.0035560136352480775,0.0070756848085095445,0.0,0.0,0.0,0.0,0.0,0.026632811836668022,0.015410470116611815,0.0,0.0,-0.018950828376647005,0.01639846814083369,0.0003569085578826033,-0.0005244830879209174,-0.00012037653561167288,0.0028080919467998256,0.0,0.0,0.0,0.0,0.00864994285694285,0.004641400154760218,0.0003567270710166381,0.0015924382340430964,0.010071119342296677,0.006107891567166157,0.0,0.0007300614262590202
